latitude,longitude,ls,surf_pressure,temp_differential,opacity_tau,global_storm_next_3_sols,future_opacity_tau
-18.75,78.75,245.62422560685692,0.00037500134203583,8.694758841066239,0.1,0.0,0.1
-11.25,-78.75,245.62422560685692,600.0,16.02742056004121,0.1,0.0,0.1
3.75,-33.75,245.62422560685692,600.0,9.053839668566063,0.1,0.0,0.1
-26.25,101.25,245.62422560685692,600.0,13.172118001309464,0.1,0.0,0.1
71.25,-123.75,245.62422560685692,600.0,11.64546805663738,0.1,0.0,0.1
-48.75,-123.75,245.62422560685692,0.00834062322974205,16.092820064385368,0.1,0.0,0.1
71.25,-78.75,245.62422560685692,0.011184711940586567,20.807887561816553,0.1,0.0,0.1
-56.25,-135.0,245.62422560685692,0.012024947442114353,11.849105453749242,0.1,0.0,0.1
-15.0,-39.375,228.07216773008363,600.0,2.2145863215848074,0.1,0.0,0.1
-71.25,163.125,228.07216773008363,600.0,10.379000603567992,0.1,0.0,0.1
41.25,-146.25,228.07216773008363,600.0,11.200958590691771,0.1,0.0,0.1
71.25,106.875,228.07216773008363,600.0,15.904416258810004,0.1,0.0,0.1
45.0,-123.75,228.07216773008363,600.0,11.946903822266151,0.1,0.0,0.1
75.0,-84.375,228.07216773008363,600.0,22.44602447077632,0.1,0.0,0.1
56.25,28.125,228.07216773008363,600.0,21.71215609177301,0.1,0.0,0.1
-41.25,-112.5,228.07216773008363,600.0,21.793791180568842,0.1,0.0,0.1
-7.5,123.75,228.07216773008363,600.0,23.15789955324358,0.1,0.0,0.1
-90.0,-73.125,228.07216773008363,600.0,15.72072450861944,0.1,0.0,0.1
-33.75,-16.875,228.07216773008363,600.0,16.877895079288276,0.1,0.0,0.1
-82.5,135.0,228.07216773008363,600.0,18.36659597333093,0.1,0.0,0.1
-82.5,0.0,228.07216773008363,600.0,13.459072324371292,0.1,0.0,0.1
22.5,11.25,228.07216773008363,600.0,22.678024156836166,0.1,0.0,0.1
22.5,-180.0,228.07216773008363,600.0,9.211198020430146,0.1,0.0,0.1
-86.25,118.125,228.07216773008363,600.0,13.947310975643067,0.1,0.0,0.1
37.5,-5.625,228.07216773008363,600.0,17.995306572093497,0.1,0.0,0.1
-71.25,-56.25,228.07216773008363,600.0,15.125560730513465,0.1,0.0,0.1
60.0,78.75,228.07216773008363,600.0,9.389001242358674,0.1,0.0,0.1
37.5,-39.375,228.07216773008363,600.0,11.437986075672388,0.1,0.0,0.1
0.0,-39.375,244.21994835096274,600.0,13.650855023125784,0.1,0.0,0.1
-26.25,123.75,244.21994835096274,600.0,13.868072848048508,0.1,0.0,0.1
-48.75,129.375,244.21994835096274,600.0,12.756161799421191,0.1,0.0,0.1
-15.0,112.5,244.21994835096274,600.0,9.002999998035618,0.1,0.0,0.1
3.75,-112.5,244.21994835096274,600.0,16.096333868814952,0.1,0.0,0.1
-82.5,-106.875,244.21994835096274,600.0,18.307222440243645,0.1,0.0,0.1
-37.5,-61.875,244.21994835096274,600.0,17.945158131570857,0.1,0.0,0.1
-67.5,22.5,244.21994835096274,600.0,15.779753208255054,0.1,0.0,0.1
15.0,-163.125,244.21994835096274,600.0,14.642275204855176,0.1,0.0,0.1
7.5,174.375,244.21994835096274,600.0,20.73124936356834,0.1,0.0,0.1
-82.5,106.875,244.21994835096274,600.0,15.142516463007055,0.1,0.0,0.1
-26.25,106.875,244.21994835096274,600.0,15.973423957129086,0.1,0.0,0.1
90.0,11.25,244.21994835096274,600.0,21.458734878406148,0.1,0.0,0.1
3.75,39.375,244.21994835096274,600.0,19.48905260591505,0.1,0.0,0.1
-45.0,-90.0,244.21994835096274,600.0,27.935212451341826,0.1,0.0,0.1
0.0,146.25,244.21994835096274,600.0,18.11475061796039,0.1,0.0,0.1
-86.25,157.5,244.21994835096274,600.0,16.98603821422255,0.1,0.0,0.1
-48.75,-16.875,244.21994835096274,600.0,18.19517262920933,0.1,0.0,0.1
-18.75,-168.75,244.21994835096274,600.0,12.912828211664511,0.1,0.0,0.1
15.0,-5.625,244.21994835096274,600.0,10.819801528986993,0.1,0.0,0.1
-63.75,-67.5,296.9608159101256,0.0017751945415511727,20.545605869698782,0.1,0.0,0.1
-33.75,33.75,296.9608159101256,0.0023719696328043938,12.745493879500321,0.1,0.0,0.1
63.75,0.0,296.9608159101256,600.0,12.012971362391397,0.1,0.0,0.1
86.25,-157.5,296.9608159101256,0.01769019477069378,12.423683841546653,0.1,0.0,0.1
-26.25,135.0,296.9608159101256,600.0,15.342260274144927,0.1,0.0,0.1
-86.25,-78.75,296.9608159101256,0.001034903689287603,8.651367440871887,0.1,0.0,0.1
-11.25,135.0,296.9608159101256,0.004861223977059126,20.066428984571928,0.1,0.0,0.1
18.75,-112.5,296.9608159101256,0.0008679282036609948,16.78187645467125,0.1,0.0,0.1
-63.75,78.75,296.9608159101256,600.0,20.607391996025765,0.1,0.0,0.1
-63.75,-33.75,296.9608159101256,600.0,22.48501489409327,0.1,0.0,0.1
-33.75,78.75,296.9608159101256,600.0,23.856285879632907,0.1,0.0,0.1
-56.25,-135.0,296.9608159101256,0.008758381009101868,9.081983713930804,0.1,0.0,0.1
78.75,90.0,296.9608159101256,0.007374427746981382,16.780915912671272,0.1,0.0,0.1
-11.25,45.0,296.9608159101256,0.015328279696404934,9.867316070785849,0.1,0.0,0.1
-86.25,-33.75,296.9608159101256,0.011440516449511051,10.490810169215536,0.1,0.0,0.1
11.25,-67.5,296.9608159101256,0.015660429373383522,16.901641801594483,0.1,0.0,0.1
-78.75,-22.5,296.9608159101256,600.0,21.37506439465292,0.1,0.0,0.1
33.75,112.5,296.9608159101256,600.0,26.167444459460114,0.1,0.0,0.1
11.25,56.25,296.9608159101256,600.0,14.026457313779828,0.1,0.0,0.1
78.75,0.0,296.9608159101256,600.0,19.423082837992485,0.1,0.0,0.1
48.75,-95.625,90.9462049836272,600.0,6.351799490361515,0.1,0.0,0.1
26.25,129.375,90.9462049836272,600.0,12.084487709402126,0.1,0.0,0.1
-82.5,33.75,90.9462049836272,600.0,15.448609356458345,0.1,0.0,0.1
18.75,28.125,90.9462049836272,600.0,13.085204393484116,0.1,0.0,0.1
52.5,-129.375,90.9462049836272,600.0,26.479049592571556,0.1,0.0,0.1
-18.75,129.375,90.9462049836272,600.0,26.390399160250098,0.1,0.0,0.1
-90.0,67.5,90.9462049836272,600.0,12.834222592105272,0.1,0.0,0.1
56.25,11.25,90.9462049836272,600.0,10.184681577003497,0.1,0.0,0.1
-86.25,-180.0,90.9462049836272,600.0,17.890771686368062,0.1,0.0,0.1
15.0,140.625,90.9462049836272,600.0,18.6641540211138,0.1,0.0,0.1
-63.75,73.125,90.9462049836272,600.0,14.74984561269651,0.1,0.0,0.1
22.5,-151.875,90.9462049836272,600.0,14.452828243320347,0.1,0.0,0.1
-78.75,61.875,90.9462049836272,600.0,26.48390390187611,0.1,0.0,0.1
-52.5,140.625,90.9462049836272,600.0,19.964277527177536,0.1,0.0,0.1
30.0,78.75,90.9462049836272,600.0,19.735555275329478,0.1,0.0,0.1
-82.5,-95.625,90.9462049836272,600.0,6.79869085434416,0.1,0.0,0.1
15.0,163.125,90.9462049836272,600.0,11.44259817878256,0.1,0.0,0.1
71.25,-16.875,90.9462049836272,600.0,8.682149628863638,0.1,0.0,0.1
-11.25,-22.5,90.9462049836272,600.0,16.058954080288594,0.1,0.0,0.1
90.0,-112.5,90.9462049836272,600.0,21.39662515105703,0.1,0.0,0.1
0.0,50.625,259.6369435732601,479.70904541015625,21.5939054627221,0.1,0.0,0.1
-75.0,146.25,259.6369435732601,852.9121704101562,12.131919120096663,0.1,0.0,0.1
60.0,67.5,259.6369435732601,467.5492858886719,23.276363235783542,0.1,0.0,0.1
-7.5,-174.375,259.6369435732601,705.1432495117188,7.1476551361987175,0.1,0.0,0.1
-3.75,-33.75,259.6369435732601,543.7241821289062,11.634988833198273,0.1,0.0,0.1
-86.25,-33.75,259.6369435732601,781.1039428710938,14.018608209112772,0.1,0.0,0.1
-37.5,123.75,259.6369435732601,541.0921020507812,17.869934260492286,0.1,0.0,0.1
-33.75,157.5,259.6369435732601,914.745361328125,15.047536652506698,0.1,0.0,0.1
45.0,-168.75,259.6369435732601,514.16552734375,19.532414594118983,0.1,0.0,0.1
75.0,56.25,259.6369435732601,796.8775634765625,15.69957670881941,0.1,0.0,0.1
75.0,-16.875,259.6369435732601,452.1748046875,16.099286174198728,0.1,0.0,0.1
-56.25,151.875,259.6369435732601,467.93853759765625,26.203040126237084,0.1,0.0,0.1
-52.5,-78.75,259.6369435732601,501.4394226074219,10.731541442965927,0.1,0.0,0.1
41.25,39.375,259.6369435732601,795.7977905273438,14.964707210943407,0.1,0.0,0.1
11.25,-112.5,259.6369435732601,878.9412841796875,8.528976900783809,0.1,0.0,0.1
22.5,118.125,259.6369435732601,622.3985595703125,22.15139940711236,0.1,0.0,0.1
-78.75,-140.625,259.6369435732601,445.0133972167969,16.980668180486198,0.1,0.0,0.1
-63.75,-84.375,259.6369435732601,870.0656127929688,18.052291115034116,0.1,0.0,0.1
-56.25,67.5,259.6369435732601,574.7510986328125,7.318838857330135,0.1,0.0,0.1
-22.5,-106.875,259.6369435732601,854.527587890625,20.226195078603794,0.1,0.0,0.1
56.25,168.75,69.77946219069757,600.0,15.140064918502931,0.1,0.0,0.1
-78.75,16.875,69.77946219069757,600.0,21.184687593027622,0.1,0.0,0.1
3.75,-163.125,69.77946219069757,600.0,16.263810770963516,0.1,0.0,0.1
90.0,0.0,69.77946219069757,600.0,18.10806984525692,0.1,0.0,0.1
63.75,50.625,69.77946219069757,600.0,22.68189909094924,0.1,0.0,0.1
45.0,-50.625,69.77946219069757,600.0,10.072786453792428,0.1,0.0,0.1
-82.5,140.625,69.77946219069757,600.0,19.59048136324091,0.1,0.0,0.1
-78.75,123.75,69.77946219069757,600.0,16.3027522269062,0.1,0.0,0.1
-71.25,-112.5,69.77946219069757,600.0,14.446569220648948,0.1,0.0,0.1
-90.0,90.0,69.77946219069757,600.0,12.5125519175233,0.1,0.0,0.1
-15.0,-163.125,69.77946219069757,600.0,16.322795060538304,0.1,0.0,0.1
30.0,-45.0,69.77946219069757,600.0,19.835434209469415,0.1,0.0,0.1
33.75,-73.125,69.77946219069757,600.0,12.909237991267686,0.1,0.0,0.1
-63.75,-45.0,69.77946219069757,600.0,18.429428869616302,0.1,0.0,0.1
-86.25,174.375,69.77946219069757,600.0,19.535168626022365,0.1,0.0,0.1
-22.5,168.75,69.77946219069757,600.0,13.058263192320428,0.1,0.0,0.1
-33.75,-28.125,69.77946219069757,600.0,5.344295415774322,0.1,0.0,0.1
-11.25,-50.625,69.77946219069757,600.0,17.690848340528152,0.1,0.0,0.1
0.0,0.0,69.77946219069757,600.0,10.173712396607868,0.1,0.0,0.1
41.25,135.0,69.77946219069757,600.0,30.673513447881795,0.1,0.0,0.1
56.25,-90.0,252.51150606339502,600.0,13.478100763905198,0.1,0.0,0.1
-67.5,-5.625,252.51150606339502,600.0,16.995344037671426,0.1,0.0,0.1
33.75,135.0,252.51150606339502,600.0,9.692552644975018,0.1,0.0,0.1
26.25,-135.0,252.51150606339502,600.0,16.791892845699405,0.1,0.0,0.1
-11.25,-33.75,252.51150606339502,600.0,10.656289690520364,0.1,0.0,0.1
-90.0,84.375,252.51150606339502,600.0,12.589608196021274,0.1,0.0,0.1
33.75,-56.25,252.51150606339502,600.0,10.4971715605505,0.1,0.0,0.1
-37.5,-78.75,252.51150606339502,600.0,22.125963025214663,0.1,0.0,0.1
-18.75,146.25,252.51150606339502,600.0,14.925946404806396,0.1,0.0,0.1
30.0,78.75,252.51150606339502,600.0,14.273551353856426,0.1,0.0,0.1
-67.5,157.5,252.51150606339502,600.0,20.87683947482475,0.1,0.0,0.1
-56.25,-112.5,252.51150606339502,600.0,15.293001961090022,0.1,0.0,0.1
-78.75,-118.125,252.51150606339502,600.0,-0.08761043061948648,0.1,0.0,0.1
26.25,146.25,252.51150606339502,600.0,21.51628430366886,0.1,0.0,0.1
41.25,-112.5,252.51150606339502,600.0,13.639029805518408,0.1,0.0,0.1
-60.0,-135.0,252.51150606339502,600.0,7.827296398929239,0.1,0.0,0.1
-37.5,5.625,252.51150606339502,600.0,14.479959961978782,0.1,0.0,0.1
-15.0,-180.0,252.51150606339502,600.0,7.124955162136764,0.1,0.0,0.1
22.5,-112.5,252.51150606339502,600.0,18.16701631256749,0.1,0.0,0.1
75.0,0.0,252.51150606339502,600.0,9.790161223013758,0.1,0.0,0.1
-52.5,5.625,136.15560836762506,600.0,13.954739021724322,0.1,0.0,0.1
-52.5,61.875,136.15560836762506,600.0,16.286966914349655,0.1,0.0,0.1
-37.5,-123.75,136.15560836762506,600.0,16.633144492296108,0.1,0.0,0.1
-33.75,-163.125,136.15560836762506,600.0,10.416336130369267,0.1,0.0,0.1
-75.0,-39.375,136.15560836762506,600.0,11.170671363965331,0.1,0.0,0.1
60.0,-112.5,136.15560836762506,600.0,9.474926165103046,0.1,0.0,0.1
-33.75,-11.25,136.15560836762506,600.0,10.600944849441838,0.1,0.0,0.1
-90.0,168.75,136.15560836762506,600.0,12.693480628542336,0.1,0.0,0.1
26.25,-106.875,136.15560836762506,600.0,13.644800402868583,0.1,0.0,0.1
67.5,174.375,136.15560836762506,600.0,22.84769988931876,0.1,0.0,0.1
41.25,-28.125,136.15560836762506,600.0,20.059059686071855,0.1,0.0,0.1
-78.75,-112.5,136.15560836762506,600.0,10.992375796480042,0.1,0.0,0.1
75.0,-95.625,136.15560836762506,600.0,17.240823976847697,0.1,0.0,0.1
86.25,-140.625,136.15560836762506,600.0,11.148911696714745,0.1,0.0,0.1
3.75,-61.875,136.15560836762506,600.0,10.628335038303403,0.1,0.0,0.1
-56.25,-22.5,136.15560836762506,600.0,11.490064689967298,0.1,0.0,0.1
3.75,-174.375,136.15560836762506,600.0,12.712465232050572,0.1,0.0,0.1
-26.25,-16.875,136.15560836762506,600.0,4.681256564463103,0.1,0.0,0.1
71.25,135.0,136.15560836762506,600.0,12.027516238775071,0.1,0.0,0.1
-3.75,-22.5,136.15560836762506,600.0,8.921904642330958,0.1,0.0,0.1
11.25,45.0,1.6510839470008554,600.0,18.584435907924195,0.1,0.0,0.1
-33.75,106.875,1.6510839470008554,600.0,4.673646155130427,0.1,0.0,0.1
37.5,-45.0,1.6510839470008554,600.0,20.35356097558761,0.1,0.0,0.1
-18.75,-180.0,1.6510839470008554,600.0,19.706793651938867,0.1,0.0,0.1
-7.5,-157.5,1.6510839470008554,600.0,17.399162756231323,0.1,0.0,0.1
48.75,-106.875,1.6510839470008554,600.0,15.409587887740868,0.1,0.0,0.1
75.0,-157.5,1.6510839470008554,600.0,11.792939216325289,0.1,0.0,0.1
67.5,-168.75,1.6510839470008554,600.0,4.266361706889061,0.1,0.0,0.1
15.0,-123.75,1.6510839470008554,600.0,16.591952802104622,0.1,0.0,0.1
78.75,84.375,1.6510839470008554,600.0,11.595679297511245,0.1,0.0,0.1
60.0,45.0,1.6510839470008554,600.0,15.116516648613318,0.1,0.0,0.1
37.5,129.375,1.6510839470008554,600.0,18.984406314848528,0.1,0.0,0.1
-52.5,-168.75,1.6510839470008554,600.0,19.94660868920647,0.1,0.0,0.1
11.25,-61.875,1.6510839470008554,600.0,17.315362876789937,0.1,0.0,0.1
-60.0,95.625,1.6510839470008554,600.0,11.426119363029901,0.1,0.0,0.1
0.0,174.375,1.6510839470008554,600.0,12.316395544094686,0.1,0.0,0.1
-56.25,-39.375,1.6510839470008554,600.0,19.325246172320146,0.1,0.0,0.1
56.25,-123.75,1.6510839470008554,600.0,16.78895288198325,0.1,0.0,0.1
-37.5,45.0,1.6510839470008554,600.0,13.461830569233255,0.1,0.0,0.1
56.25,45.0,1.6510839470008554,600.0,12.063511782690888,0.1,0.0,0.1
-67.5,-45.0,219.0697485579325,364.8851623535156,14.82586597726606,0.1,0.0,0.1
-75.0,-174.375,219.0697485579325,473.8443603515625,17.54884948399731,0.1,0.0,0.1
90.0,106.875,219.0697485579325,506.2469482421875,12.367874377744357,0.1,0.0,0.1
-3.75,11.25,219.0697485579325,772.5247802734375,8.781491111403938,0.1,0.0,0.1
-15.0,-95.625,219.0697485579325,811.9691162109375,13.88738600843507,0.1,0.0,0.1
15.0,101.25,219.0697485579325,451.8732604980469,13.390878008659495,0.1,0.0,0.1
78.75,90.0,219.0697485579325,922.7481689453125,17.00133398841634,0.1,0.0,0.1
-45.0,123.75,219.0697485579325,455.73162841796875,11.760249630079825,0.1,0.0,0.1
-22.5,-140.625,219.0697485579325,575.1947631835938,18.81177954714402,0.1,0.0,0.1
67.5,-157.5,219.0697485579325,702.4854736328125,12.092122042843654,0.1,0.0,0.1
-26.25,16.875,219.0697485579325,534.9890747070312,19.64037187738922,0.1,0.0,0.1
-30.0,84.375,219.0697485579325,517.8394165039062,19.514600905076442,0.1,0.0,0.1
-26.25,90.0,219.0697485579325,331.2441101074219,15.691009982799962,0.1,0.0,0.1
33.75,50.625,219.0697485579325,501.51953125,16.842474377013534,0.1,0.0,0.1
67.5,-22.5,219.0697485579325,469.47467041015625,18.594063671811902,0.1,0.0,0.1
15.0,28.125,219.0697485579325,382.7005920410156,14.296398585317942,0.1,0.0,0.1
56.25,61.875,219.0697485579325,572.1617431640625,13.65222910423503,0.1,0.0,0.1
63.75,-95.625,219.0697485579325,841.3383178710938,16.192540772921408,0.1,0.0,0.1
-3.75,-118.125,219.0697485579325,546.3352661132812,13.405669520061355,0.1,0.0,0.1
0.0,-129.375,219.0697485579325,541.6192016601562,15.911019951977279,0.1,0.0,0.1
-82.5,-33.75,265.7930361058729,600.0,21.57320071805278,0.1,0.0,0.1
48.75,22.5,265.7930361058729,600.0,16.193605839136975,0.1,0.0,0.1
56.25,-95.625,265.7930361058729,600.0,11.998070344645402,0.1,0.0,0.1
30.0,123.75,265.7930361058729,600.0,8.247633746480476,0.1,0.0,0.1
-90.0,101.25,265.7930361058729,600.0,10.275184532287655,0.1,0.0,0.1
56.25,33.75,265.7930361058729,600.0,11.628945120179615,0.1,0.0,0.1
-60.0,78.75,265.7930361058729,600.0,21.73549326007084,0.1,0.0,0.1
-48.75,-174.375,265.7930361058729,600.0,11.500305248497293,0.1,0.0,0.1
-48.75,140.625,265.7930361058729,600.0,18.720295857220066,0.1,0.0,0.1
15.0,78.75,265.7930361058729,600.0,13.813801533881868,0.1,0.0,0.1
37.5,151.875,265.7930361058729,600.0,4.666724789533443,0.1,0.0,0.1
52.5,28.125,265.7930361058729,600.0,9.450913133715757,0.1,0.0,0.1
75.0,-33.75,265.7930361058729,600.0,16.301410731168872,0.1,0.0,0.1
37.5,50.625,265.7930361058729,600.0,6.556915537238568,0.1,0.0,0.1
-33.75,-112.5,265.7930361058729,600.0,6.075304808363741,0.1,0.0,0.1
67.5,151.875,265.7930361058729,600.0,8.287788579237533,0.1,0.0,0.1
-60.0,0.0,265.7930361058729,600.0,14.890030110584078,0.1,0.0,0.1
-3.75,-39.375,265.7930361058729,600.0,20.49202542670129,0.1,0.0,0.1
33.75,-95.625,265.7930361058729,600.0,17.22859178408672,0.1,0.0,0.1
67.5,112.5,265.7930361058729,600.0,10.895254534595697,0.1,0.0,0.1
-48.75,-90.0,162.356521283806,600.0,7.60311138576974,0.1,0.0,0.1
-56.25,129.375,162.356521283806,600.0,25.68327198155398,0.1,0.0,0.1
-26.25,73.125,162.356521283806,600.0,26.662314928016414,0.1,0.0,0.1
63.75,-16.875,162.356521283806,600.0,19.430691929753646,0.1,0.0,0.1
-71.25,78.75,162.356521283806,600.0,12.74252937308006,0.1,0.0,0.1
33.75,123.75,162.356521283806,600.0,13.977450088346309,0.1,0.0,0.1
-37.5,5.625,162.356521283806,600.0,16.808556703453256,0.1,0.0,0.1
82.5,84.375,162.356521283806,600.0,14.91755804722452,0.1,0.0,0.1
-56.25,-84.375,162.356521283806,600.0,23.450711396159523,0.1,0.0,0.1
-48.75,168.75,162.356521283806,600.0,16.800493006029942,0.1,0.0,0.1
45.0,-67.5,162.356521283806,600.0,5.615917243433049,0.1,0.0,0.1
33.75,22.5,162.356521283806,600.0,10.18071027756353,0.1,0.0,0.1
41.25,-118.125,162.356521283806,600.0,6.7811388776668515,0.1,0.0,0.1
3.75,-33.75,162.356521283806,600.0,21.149778147967574,0.1,0.0,0.1
-18.75,90.0,162.356521283806,600.0,20.155247424095506,0.1,0.0,0.1
-18.75,16.875,162.356521283806,600.0,21.11553163322997,0.1,0.0,0.1
63.75,-168.75,162.356521283806,600.0,17.961646695525975,0.1,0.0,0.1
22.5,-168.75,162.356521283806,600.0,16.547382667289053,0.1,0.0,0.1
41.25,56.25,162.356521283806,600.0,8.958363753722601,0.1,0.0,0.1
-18.75,-101.25,162.356521283806,600.0,10.871143089839013,0.1,0.0,0.1
33.75,146.25,241.15395297569978,600.0,29.780877210379185,0.1,0.0,0.1
-33.75,-56.25,241.15395297569978,0.008273176848888397,23.406862329318123,0.1,0.0,0.1
-11.25,-11.25,241.15395297569978,0.013893991708755493,15.761315133796415,0.1,0.0,0.1
63.75,-112.5,241.15395297569978,600.0,16.820079735140073,0.1,0.0,0.1
-3.75,78.75,241.15395297569978,600.0,13.9970379135946,0.1,0.0,0.1
-86.25,-78.75,241.15395297569978,0.006379328202456236,13.040054811918193,0.1,0.0,0.1
63.75,33.75,241.15395297569978,600.0,22.159932375307243,0.1,0.0,0.1
56.25,33.75,241.15395297569978,600.0,22.511291165670915,0.1,0.0,0.1
-86.25,-90.0,241.15395297569978,600.0,9.206127988728543,0.1,0.0,0.1
-11.25,112.5,241.15395297569978,0.02068905718624592,10.852294598986365,0.1,0.0,0.1
-18.75,90.0,241.15395297569978,600.0,11.836663038781534,0.1,0.0,0.1
78.75,90.0,241.15395297569978,600.0,9.822764870606004,0.1,0.0,0.1
-33.75,135.0,241.15395297569978,0.008173017762601376,7.5934931696314845,0.1,0.0,0.1
33.75,78.75,241.15395297569978,600.0,15.589106892496371,0.1,0.0,0.1
48.75,0.0,241.15395297569978,600.0,15.76776702327857,0.1,0.0,0.1
26.25,-123.75,241.15395297569978,0.002301405183970928,19.301897465605496,0.1,0.0,0.1
78.75,-135.0,241.15395297569978,0.005804325453937054,18.979640876489114,0.1,0.0,0.1
11.25,-78.75,241.15395297569978,0.015601974911987782,20.333861398672116,0.1,0.0,0.1
-63.75,-33.75,241.15395297569978,600.0,14.282046340254729,0.1,0.0,0.1
18.75,-22.5,241.15395297569978,0.026469487696886063,13.72597077088163,0.1,0.0,0.1
71.25,-95.625,316.57352122708255,600.0,8.228603840381504,0.1,0.0,0.1
90.0,-61.875,316.57352122708255,600.0,11.541417249961516,0.1,0.0,0.1
30.0,-118.125,316.57352122708255,600.0,16.70973659977171,0.1,0.0,0.1
-86.25,-61.875,316.57352122708255,600.0,14.355660699920646,0.1,0.0,0.1
30.0,0.0,316.57352122708255,600.0,19.252513179194196,0.1,0.0,0.1
82.5,90.0,316.57352122708255,600.0,17.891862822728747,0.1,0.0,0.1
-56.25,-129.375,316.57352122708255,600.0,12.32460003319276,0.1,0.0,0.1
-67.5,-50.625,316.57352122708255,600.0,14.940121885623649,0.1,0.0,0.1
-15.0,-28.125,316.57352122708255,600.0,15.066058512363115,0.1,0.0,0.1
-67.5,168.75,316.57352122708255,600.0,5.2081858166705235,0.1,0.0,0.1
-45.0,78.75,316.57352122708255,600.0,6.058867265973047,0.1,0.0,0.1
48.75,-118.125,316.57352122708255,600.0,18.211983387915783,0.1,0.0,0.1
-48.75,-174.375,316.57352122708255,600.0,13.71474872313272,0.1,0.0,0.1
-22.5,-67.5,316.57352122708255,600.0,16.456636505565044,0.1,0.0,0.1
30.0,-5.625,316.57352122708255,600.0,20.368649380257267,0.1,0.0,0.1
26.25,-56.25,316.57352122708255,600.0,17.795810278455107,0.1,0.0,0.1
3.75,-84.375,316.57352122708255,600.0,22.265826928676997,0.1,0.0,0.1
-18.75,-101.25,316.57352122708255,600.0,16.77649591461939,0.1,0.0,0.1
45.0,168.75,316.57352122708255,600.0,20.689617237087944,0.1,0.0,0.1
90.0,61.875,316.57352122708255,600.0,25.187395023817977,0.1,0.0,0.1
-90.0,-22.5,201.77122356529586,600.0,10.397607021389565,0.1,0.0,0.1
3.75,22.5,201.77122356529586,600.0,14.57889050853355,0.1,0.0,0.1
41.25,-67.5,201.77122356529586,600.0,14.712853621618303,0.1,0.0,0.1
75.0,-129.375,201.77122356529586,600.0,4.801328392404038,0.1,0.0,0.1
-75.0,-50.625,201.77122356529586,600.0,21.06472212097686,0.1,0.0,0.1
-3.75,0.0,201.77122356529586,600.0,9.791725351971161,0.1,0.0,0.1
-78.75,-112.5,201.77122356529586,600.0,23.37362753262751,0.1,0.0,0.1
11.25,112.5,201.77122356529586,600.0,10.61689763428894,0.1,0.0,0.1
15.0,78.75,201.77122356529586,600.0,14.13534446795647,0.1,0.0,0.1
-78.75,-78.75,201.77122356529586,600.0,2.7289120872243267,0.1,0.0,0.1
-67.5,151.875,201.77122356529586,600.0,17.50059058747181,0.1,0.0,0.1
-78.75,-73.125,201.77122356529586,600.0,17.732495061849583,0.1,0.0,0.1
-90.0,-168.75,201.77122356529586,600.0,12.168874224340328,0.1,0.0,0.1
-71.25,56.25,201.77122356529586,600.0,23.85728625104236,0.1,0.0,0.1
48.75,157.5,201.77122356529586,600.0,19.35588920062613,0.1,0.0,0.1
-56.25,-39.375,201.77122356529586,600.0,15.815557669044024,0.1,0.0,0.1
78.75,73.125,201.77122356529586,600.0,17.96137104086208,0.1,0.0,0.1
-90.0,22.5,201.77122356529586,600.0,15.946573601959562,0.1,0.0,0.1
-15.0,-118.125,201.77122356529586,600.0,20.2766282507921,0.1,0.0,0.1
-90.0,-140.625,201.77122356529586,600.0,17.228823393898182,0.1,0.0,0.1
41.25,-180.0,111.03244333490728,0.0033210176043212414,13.380088770376855,0.1,0.0,0.1
48.75,33.75,111.03244333490728,0.004778305999934673,11.288908911239979,0.1,0.0,0.1
26.25,-123.75,111.03244333490728,0.005347003228962421,8.061270083820187,0.1,0.0,0.1
-71.25,45.0,111.03244333490728,600.0,11.323868150069426,0.1,0.0,0.1
56.25,22.5,111.03244333490728,600.0,8.42212893640054,0.1,0.0,0.1
86.25,-33.75,111.03244333490728,600.0,9.495827227613745,0.1,0.0,0.1
-11.25,146.25,111.03244333490728,0.011667911894619465,1.651236486960613,0.1,0.0,0.1
41.25,-22.5,111.03244333490728,0.00032849828130565584,26.583269052277796,0.1,0.0,0.1
-63.75,-180.0,111.03244333490728,600.0,13.97690077423985,0.1,0.0,0.1
-71.25,0.0,111.03244333490728,0.020034516230225563,15.225690084227796,0.1,0.0,0.1
48.75,-146.25,111.03244333490728,0.0006744131678715348,17.051876770325528,0.1,0.0,0.1
26.25,135.0,111.03244333490728,0.0006210441351868212,22.505967007603942,0.1,0.0,0.1
-26.25,-101.25,111.03244333490728,0.0019619357772171497,14.112798791053262,0.1,0.0,0.1
-3.75,-135.0,111.03244333490728,0.004029933828860521,17.98711564615687,0.1,0.0,0.1
11.25,-123.75,111.03244333490728,0.012242930941283703,6.960112074185492,0.1,0.0,0.1
48.75,-168.75,111.03244333490728,600.0,21.499559698136416,0.1,0.0,0.1
-63.75,123.75,111.03244333490728,0.0026793857105076313,16.145583408213653,0.1,0.0,0.1
-78.75,-112.5,111.03244333490728,600.0,0.5236540457323198,0.1,0.0,0.1
-18.75,-78.75,111.03244333490728,600.0,15.12455916953506,0.1,0.0,0.1
33.75,-135.0,111.03244333490728,600.0,12.421506357167802,0.1,0.0,0.1
63.75,-146.25,157.80836209939056,600.0,18.42787920820815,0.1,0.0,0.1
56.25,22.5,157.80836209939056,600.0,9.113590651196857,0.1,0.0,0.1
-71.25,56.25,157.80836209939056,600.0,17.937703736322252,0.1,0.0,0.1
